Price,From,To,curr_date,departure_date,arrival_date,is_holiday,is_weekends,time_interval,avialine,duration
74634,Алматы,Атырау,2024-12-16,2025-01-04 18:20,2025-01-04 21:55,False,True,18:20-21:55,FlyArystan,215
51413,Алматы,Атырау,2024-12-16,2025-01-06 09:20,2025-01-06 12:30,False,False,09:20-12:30,SCAT,190
58573,Алматы,Атырау,2024-12-16,2025-01-06 06:45,2025-01-06 10:00,False,False,06:45-10:00,Air Astana,195
58573,Алматы,Атырау,2024-12-16,2025-01-06 03:30,2025-01-06 06:50,False,False,03:30-06:50,Air Astana,200
52320,Алматы,Атырау,2024-12-16,2025-01-07 09:20,2025-01-07 12:30,True,False,09:20-12:30,SCAT,190
58573,Алматы,Атырау,2024-12-16,2025-01-07 22:35,2025-01-08 01:55,True,False,22:35-01:55,Air Astana,200
58573,Алматы,Атырау,2024-12-16,2025-01-07 03:30,2025-01-07 06:50,True,False,03:30-06:50,Air Astana,200
58573,Алматы,Атырау,2024-12-16,2025-01-07 06:45,2025-01-07 10:00,True,False,06:45-10:00,Air Astana,195
58573,Алматы,Атырау,2024-12-16,2025-01-08 20:55,2025-01-09 00:15,False,False,20:55-00:15,Air Astana,200
58573,Алматы,Атырау,2024-12-16,2025-01-09 20:55,2025-01-10 00:15,False,False,20:55-00:15,Air Astana,200
58573,Алматы,Атырау,2024-12-16,2025-01-10 20:55,2025-01-11 00:15,False,False,20:55-00:15,Air Astana,200
43220,Алматы,Атырау,2024-12-16,2025-01-11 09:20,2025-01-11 12:30,False,True,09:20-12:30,SCAT,190
60603,Алматы,Атырау,2024-12-16,2025-01-11 20:55,2025-01-12 00:15,False,True,20:55-00:15,Air Astana,200
58573,Алматы,Атырау,2024-12-16,2025-01-12 20:55,2025-01-13 00:15,False,True,20:55-00:15,Air Astana,200
48339,Алматы,Атырау,2024-12-16,2025-01-13 20:55,2025-01-14 00:15,False,False,20:55-00:15,Air Astana,200
34339,Алматы,Атырау,2024-12-16,2025-01-13 03:30,2025-01-13 06:50,False,False,03:30-06:50,Air Astana,200
28620,Алматы,Атырау,2024-12-16,2025-01-14 09:20,2025-01-14 12:30,False,False,09:20-12:30,SCAT,190
48339,Алматы,Атырау,2024-12-16,2025-01-14 22:35,2025-01-15 01:55,False,False,22:35-01:55,Air Astana,200
48339,Алматы,Атырау,2024-12-16,2025-01-15 20:55,2025-01-16 00:15,False,False,20:55-00:15,Air Astana,200
29944,Алматы,Атырау,2024-12-16,2025-01-16 09:20,2025-01-16 12:30,False,False,09:20-12:30,SCAT,190
40339,Алматы,Атырау,2024-12-16,2025-01-16 20:55,2025-01-17 00:15,False,False,20:55-00:15,Air Astana,200
48339,Алматы,Атырау,2024-12-16,2025-01-17 20:55,2025-01-18 00:15,False,False,20:55-00:15,Air Astana,200
40339,Алматы,Атырау,2024-12-16,2025-01-17 06:45,2025-01-17 10:00,False,False,06:45-10:00,Air Astana,195
33758,Алматы,Атырау,2024-12-16,2025-01-18 09:20,2025-01-18 12:30,False,True,09:20-12:30,SCAT,190
48339,Алматы,Атырау,2024-12-16,2025-01-18 20:55,2025-01-19 00:15,False,True,20:55-00:15,Air Astana,200
61038,Алматы,Атырау,2024-12-16,2025-01-19 20:55,2025-01-20 00:15,False,True,20:55-00:15,Air Astana,200
41868,Алматы,Атырау,2024-12-16,2025-01-19 06:45,2025-01-19 10:00,False,True,06:45-10:00,Air Astana,195
49892,Алматы,Атырау,2024-12-16,2025-01-20 20:55,2025-01-21 00:15,False,False,20:55-00:15,Air Astana,200
25219,Алматы,Атырау,2024-12-16,2025-01-21 16:00,2025-01-21 19:20,False,False,16:00-19:20,FlyArystan,200
33758,Алматы,Атырау,2024-12-16,2025-01-21 09:20,2025-01-21 12:30,False,False,09:20-12:30,SCAT,190
40339,Алматы,Атырау,2024-12-16,2025-01-21 22:35,2025-01-22 01:55,False,False,22:35-01:55,Air Astana,200
48339,Алматы,Атырау,2024-12-16,2025-01-22 20:55,2025-01-23 00:15,False,False,20:55-00:15,Air Astana,200
34720,Алматы,Атырау,2024-12-16,2025-01-23 09:20,2025-01-23 12:30,False,False,09:20-12:30,SCAT,190
40339,Алматы,Атырау,2024-12-16,2025-01-23 20:55,2025-01-24 00:15,False,False,20:55-00:15,Air Astana,200
50283,Алматы,Атырау,2024-12-16,2025-01-24 20:55,2025-01-25 00:15,False,False,20:55-00:15,Air Astana,200
34720,Алматы,Атырау,2024-12-16,2025-01-25 09:20,2025-01-25 12:30,False,True,09:20-12:30,SCAT,190
58573,Алматы,Атырау,2024-12-16,2025-01-26 20:55,2025-01-27 00:15,False,True,20:55-00:15,Air Astana,200
40339,Алматы,Атырау,2024-12-16,2025-01-27 20:55,2025-01-28 00:15,False,False,20:55-00:15,Air Astana,200
23599,Алматы,Атырау,2024-12-16,2025-01-28 16:00,2025-01-28 19:20,False,False,16:00-19:20,FlyArystan,200
34720,Алматы,Атырау,2024-12-16,2025-01-28 09:20,2025-01-28 12:30,False,False,09:20-12:30,SCAT,190
40339,Алматы,Атырау,2024-12-16,2025-01-28 22:35,2025-01-29 01:55,False,False,22:35-01:55,Air Astana,200
40339,Алматы,Атырау,2024-12-16,2025-01-29 20:55,2025-01-30 00:15,False,False,20:55-00:15,Air Astana,200
33758,Алматы,Атырау,2024-12-16,2025-01-30 09:20,2025-01-30 12:30,False,False,09:20-12:30,SCAT,190
41519,Алматы,Атырау,2024-12-16,2025-01-30 20:55,2025-01-31 00:15,False,False,20:55-00:15,Air Astana,200
48339,Алматы,Атырау,2024-12-16,2025-01-31 20:55,2025-02-01 00:15,False,False,20:55-00:15,Air Astana,200
34720,Алматы,Атырау,2024-12-16,2025-02-01 09:20,2025-02-01 12:30,False,True,09:20-12:30,SCAT,190
48339,Алматы,Атырау,2024-12-16,2025-02-02 20:55,2025-02-03 00:15,False,True,20:55-00:15,Air Astana,200
40339,Алматы,Атырау,2024-12-16,2025-02-03 20:55,2025-02-04 00:15,False,False,20:55-00:15,Air Astana,200
23599,Алматы,Атырау,2024-12-16,2025-02-04 04:50,2025-02-04 08:20,False,False,04:50-08:20,FlyArystan,210
34720,Алматы,Атырау,2024-12-16,2025-02-04 09:20,2025-02-04 12:30,False,False,09:20-12:30,SCAT,190
40339,Алматы,Атырау,2024-12-16,2025-02-04 22:35,2025-02-05 01:55,False,False,22:35-01:55,Air Astana,200
40339,Алматы,Атырау,2024-12-16,2025-02-05 20:55,2025-02-06 00:15,False,False,20:55-00:15,Air Astana,200
27821,Алматы,Атырау,2024-12-16,2025-02-06 09:20,2025-02-06 12:30,False,False,09:20-12:30,SCAT,190
41519,Алматы,Атырау,2024-12-16,2025-02-06 20:55,2025-02-07 00:15,False,False,20:55-00:15,Air Astana,200
48339,Алматы,Атырау,2024-12-16,2025-02-07 20:55,2025-02-08 00:15,False,False,20:55-00:15,Air Astana,200
30720,Алматы,Атырау,2024-12-16,2025-02-08 09:20,2025-02-08 12:30,False,True,09:20-12:30,SCAT,190
48339,Алматы,Атырау,2024-12-16,2025-02-09 20:55,2025-02-10 00:15,False,True,20:55-00:15,Air Astana,200
40339,Алматы,Атырау,2024-12-16,2025-02-10 20:55,2025-02-11 00:15,False,False,20:55-00:15,Air Astana,200
26220,Алматы,Атырау,2024-12-16,2025-02-11 09:20,2025-02-11 12:30,False,False,09:20-12:30,SCAT,190
40339,Алматы,Атырау,2024-12-16,2025-02-11 22:35,2025-02-12 01:55,False,False,22:35-01:55,Air Astana,200
40339,Алматы,Атырау,2024-12-16,2025-02-12 20:55,2025-02-13 00:15,False,False,20:55-00:15,Air Astana,200
23599,Алматы,Атырау,2024-12-16,2025-02-13 15:20,2025-02-13 18:45,False,False,15:20-18:45,FlyArystan,205
26220,Алматы,Атырау,2024-12-16,2025-02-13 09:20,2025-02-13 12:30,False,False,09:20-12:30,SCAT,190
40339,Алматы,Атырау,2024-12-16,2025-02-13 20:55,2025-02-14 00:15,False,False,20:55-00:15,Air Astana,200
49892,Алматы,Атырау,2024-12-16,2025-02-14 20:55,2025-02-15 00:15,False,False,20:55-00:15,Air Astana,200
30720,Алматы,Атырау,2024-12-16,2025-02-15 09:20,2025-02-15 12:30,False,True,09:20-12:30,SCAT,190
48339,Алматы,Атырау,2024-12-16,2025-02-16 20:55,2025-02-17 00:15,False,True,20:55-00:15,Air Astana,200
40339,Алматы,Атырау,2024-12-16,2025-02-17 20:55,2025-02-18 00:15,False,False,20:55-00:15,Air Astana,200
25648,Алматы,Атырау,2024-12-16,2025-02-18 09:20,2025-02-18 12:30,False,False,09:20-12:30,SCAT,190
41519,Алматы,Атырау,2024-12-16,2025-02-18 22:35,2025-02-19 01:55,False,False,22:35-01:55,Air Astana,200
40339,Алматы,Атырау,2024-12-16,2025-02-19 20:55,2025-02-20 00:15,False,False,20:55-00:15,Air Astana,200
23599,Алматы,Атырау,2024-12-16,2025-02-20 15:20,2025-02-20 18:45,False,False,15:20-18:45,FlyArystan,205
30720,Алматы,Атырау,2024-12-16,2025-02-20 09:20,2025-02-20 12:30,False,False,09:20-12:30,SCAT,190
40339,Алматы,Атырау,2024-12-16,2025-02-20 20:55,2025-02-21 00:15,False,False,20:55-00:15,Air Astana,200
50283,Алматы,Атырау,2024-12-16,2025-02-21 20:55,2025-02-22 00:15,False,False,20:55-00:15,Air Astana,200
26779,Алматы,Атырау,2024-12-16,2025-02-22 18:20,2025-02-22 21:55,False,True,18:20-21:55,FlyArystan,215
48339,Алматы,Атырау,2024-12-16,2025-02-23 20:55,2025-02-24 00:15,False,True,20:55-00:15,Air Astana,200
41519,Алматы,Атырау,2024-12-16,2025-02-24 20:55,2025-02-25 00:15,False,False,20:55-00:15,Air Astana,200
21479,Алматы,Атырау,2024-12-16,2025-02-25 04:50,2025-02-25 08:20,False,False,04:50-08:20,FlyArystan,210
26220,Алматы,Атырау,2024-12-16,2025-02-25 09:20,2025-02-25 12:30,False,False,09:20-12:30,SCAT,190
40339,Алматы,Атырау,2024-12-16,2025-02-25 22:35,2025-02-26 01:55,False,False,22:35-01:55,Air Astana,200
40339,Алматы,Атырау,2024-12-16,2025-02-26 20:55,2025-02-27 00:15,False,False,20:55-00:15,Air Astana,200
25648,Алматы,Атырау,2024-12-16,2025-02-27 09:20,2025-02-27 12:30,False,False,09:20-12:30,SCAT,190
40339,Алматы,Атырау,2024-12-16,2025-02-27 20:55,2025-02-28 00:15,False,False,20:55-00:15,Air Astana,200
49892,Алматы,Атырау,2024-12-16,2025-02-28 20:55,2025-03-01 00:15,False,False,20:55-00:15,Air Astana,200
